# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	50750
#@/user_id	sync_config
cheng xu yuan 	程序員	c=11 d=1.40142 t=50750
cheng zhong 	稱重	c=1 d=5.14974e-17 t=50750
chi 	吃	c=11 d=7.32724e-06 t=50750
chi 	遲	c=1 d=4.00273e-82 t=50750
chi chi chi chi chi chi chi 	叱吒叱吒叱吒吒	c=0 d=5.80434e-14 t=50750
chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi chi cong 	叱吒叱吒叱吒吒叱吒叱吒叱吒吒叱吒叱吒叱吒吒叱吒叱吒叱吒吒叱吒叱吒叱吒吒叱吒叱吒叱吒吒叱吒叱吒叱吒吒叱吒叱吒叱吒吒從	c=1 d=5.83344e-13 t=50750
chi cun 	尺寸	c=4 d=2.76675e-36 t=50750
chi fan 	喫飯	c=14 d=6.57857e-05 t=50750
chi fan le 	喫飯了	c=1 d=1.28994e-54 t=50750
chi fen 	吃粉	c=1 d=3.25604e-06 t=50750
chi ge 	喫個	c=1 d=1.43753e-05 t=50750
chi xu 	持續	c=1 d=3.00724e-12 t=50750
chong 	重	c=1 d=5.97704e-05 t=50750
chong dian 	充電	c=2 d=4.22285e-07 t=50750
chong dian bao 	充電包	c=1 d=4.24402e-06 t=50750
chong dian qi 	充電器	c=1 d=2.79089e-16 t=50750
chong die 	重疊	c=3 d=0.00019659 t=50750
chong ding xiang 	重定向	c=1 d=2.89778e-17 t=50750
chong du 	重讀	c=1 d=0.00132678 t=50750
chong fu 	重複	c=7 d=0.594521 t=50750
chong gou 	重構	c=4 d=0.289416 t=50750
chong qi 	重啓	c=5 d=6.91653e-09 t=50750
chong shi 	充實	c=1 d=6.50667e-92 t=50750
chong shi 	重試	c=1 d=1.37036e-89 t=50750
chong tu 	衝突	c=7 d=0.00133354 t=50750
chong xian 	重現	c=2 d=8.48616e-11 t=50750
chong xie 	重寫	c=1 d=2.05011e-34 t=50750
chong xin 	重新	c=27 d=0.00574014 t=50750
chong xuan 	重選	c=1 d=0.00305798 t=50750
chong zhi 	充值	c=38 d=6.64632e-15 t=50750
chong zhi 	重置	c=17 d=0.0271897 t=50750
chong zhuang 	重裝	c=2 d=0.410836 t=50750
chong zu 	充足	c=1 d=8.38689e-49 t=50750
chou 	抽	c=17 d=6.75654e-06 t=50750
chou jian 	籌建	c=1 d=5.00589e-66 t=50750
chou jiang 	抽獎	c=168 d=1.17191e-13 t=50750
chou kong 	抽空	c=1 d=1.42323e-05 t=50750
chou zhi 	抽紙	c=1 d=6.55685e-06 t=50750
chou zhong 	抽中	c=12 d=1.93611e-45 t=50750
chu 	出	c=31 d=0.84633 t=50750
chu chuang 	初創	c=1 d=1.53685e-85 t=50750
chu cuo 	出錯	c=2 d=8.67852e-10 t=50750
chu fa 	出發	c=2 d=2.44226e-05 t=50750
chu fa 	觸發	c=8 d=2.7347e-12 t=50750
chu ku 	出庫	c=1 d=1.39282e-45 t=50750
chu lai 	出來	c=49 d=0.0029525 t=50750
chu lai de 	出來的	c=2 d=5.85949e-36 t=50750
chu le 	除了	c=1 d=0.0120946 t=50750
chu li 	處理	c=65 d=0.000333835 t=50750
chu li xia 	處理下	c=2 d=1.8005e-36 t=50750
chu qu 	出去	c=5 d=6.50841e-07 t=50750
chu sheng 	出生	c=1 d=1.8274e-34 t=50750
chu sheng nian yue 	出生年月	c=1 d=5.44166e-48 t=50750
chu shi 	出示	c=2 d=4.03262e-14 t=50750
chu shi 	初時	c=1 d=0.00346515 t=50750
chu shi hua 	初始化	c=16 d=2.79645e-09 t=50750
chu wen ti 	出問題	c=3 d=0.00790705 t=50750
chu wu 	儲物	c=4 d=1.98912e-61 t=50750
chu wu cang 	儲物倉	c=1 d=1.51923e-67 t=50750
chu xian 	出現	c=39 d=1.0185 t=50750
chu xian de 	出現的	c=5 d=2.28395e-06 t=50750
chu xiang 	出項	c=1 d=1.9175e-12 t=50750
chuan 	傳	c=112 d=0.0506299 t=50750
chuan 	川	c=1 d=5.5601e-66 t=50750
chuan bo 	傳播	c=1 d=0.00615802 t=50750
chuan di 	傳遞	c=1 d=1.10611e-10 t=50750
chuan jiang 	串講	c=1 d=1.01927e-48 t=50750
chuan qi 	傳奇	c=3 d=0.290835 t=50750
chuan ru 	傳入	c=3 d=1.31646e-14 t=50750
chuan tong 	傳統	c=0 d=2.99896e-10 t=50750
chuan tou 	穿透	c=3 d=0.102284 t=50750
chuang 	窗	c=2 d=3.88944e-09 t=50750
chuang dan 	牀單	c=1 d=7.65616e-06 t=50750
chuang dang 	闖蕩	c=1 d=1.26264e-67 t=50750
chuang ge 	窗格	c=1 d=8.54904e-39 t=50750
chuang ji 	牀機	c=1 d=1.23873e-48 t=50750
chuang jian 	創建	c=142 d=1.38923e-06 t=50750
chuang jian de 	創建的	c=1 d=4.84046e-53 t=50750
chuang jian ren 	創建人	c=1 d=3.56995e-30 t=50750
chuang jian zhang hao 	創建帳號	c=1 d=1.27827e-06 t=50750
chuang jiang 	闖將	c=1 d=6.81726e-23 t=50750
chuang kou 	窗口	c=12 d=0.722613 t=50750
chuang ye 	創業	c=3 d=0.0858632 t=50750
chui shui 	吹水	c=1 d=3.14053e-81 t=50750
chun jie 	春節	c=1 d=7.93376e-72 t=50750
ci 	次	c=11 d=3.7363e-07 t=50750
ci 	此	c=1 d=3.48159e-88 t=50750
ci ku 	詞庫	c=1 d=0.946485 t=50750
ci shi 	此時	c=1 d=1.81106e-46 t=50750
ci shu 	次數	c=13 d=0.00197006 t=50750
ci zhuan 	瓷磚	c=1 d=1.71584e-87 t=50750
cong 	從	c=9 d=8.80747e-06 t=50750
cong 	聰	c=1 d=1.29526e-73 t=50750
cong 	蔥	c=1 d=1.99603e-43 t=50750
cong shi 	從事	c=0 d=6.71233e-18 t=50750
cong shi ta 	從事他	c=3 d=6.74598e-17 t=50750
cu 	粗	c=0 d=2.21286e-22 t=50750
cu sao tou mo er 	粗搔頭摸耳	c=1 d=2.22395e-21 t=50750
cu ti 	粗體	c=1 d=3.24035e-08 t=50750
cun 	存	c=6 d=2.52316e-06 t=50750
cun 	寸	c=2 d=3.42589e-16 t=50750
cun 	村	c=4 d=2.30768e-05 t=50750
cun chu 	存儲	c=1 d=5.11866e-34 t=50750
cun fang 	存放	c=2 d=3.01427e-68 t=50750
cun kuan 	存款	c=8 d=2.09893e-09 t=50750
cun ru 	存入	c=1 d=7.71396e-65 t=50750
cun wei 	村委	c=1 d=2.07926e-53 t=50750
cun wei hui 	村委會	c=1 d=1.96096e-11 t=50750
cun zai 	存在	c=5 d=0.657053 t=50750
cun zhe 	存着	c=1 d=8.76517e-68 t=50750
cuo 	錯	c=3 d=1 t=50750
cuo wo 	錯我	c=1 d=3.27838e-57 t=50750
cuo wu 	錯誤	c=24 d=0.007013 t=50750
da 	大	c=11 d=0.019593 t=50750
da 	打	c=24 d=2.29637e-05 t=50750
da 	達	c=3 d=0.704688 t=50750
da bao 	打包	c=27 d=0.00154923 t=50750
da bao zhong 	打包中	c=1 d=8.94282e-10 t=50750
da bu dui 	大部隊	c=1 d=6.41438e-71 t=50750
da bu fen 	大部分	c=4 d=2.05968e-30 t=50750
da bu kai 	打不開	c=4 d=2.66582e-06 t=50750
da chou jiang 	大抽獎	c=1 d=1.36315e-27 t=50750
da da 	大大	c=1 d=1.88267e-61 t=50750
da dao 	打到	c=1 d=6.17606e-08 t=50750
da dao 	達到	c=1 d=3.37122e-62 t=50750
da de 	打的	c=1 d=2.52316e-06 t=50750
da di 	打底	c=1 d=2.65893e-05 t=50750
da di 	打的	c=1 d=4.71372e-35 t=50750
da dian hua 	打電話	c=33 d=0.870682 t=50750
da duan 	打斷	c=1 d=4.48536e-39 t=50750
da dui 	大隊	c=3 d=3.00049e-15 t=50750
da fen 	大份	c=4 d=1.36412e-06 t=50750
da fo 	大佛	c=3 d=1.4334e-17 t=50750
da fu 	答覆	c=1 d=2.37768e-72 t=50750
da fu du 	大幅度	c=0 d=6.46583e-19 t=50750
da fu du sa fei 	大幅度薩菲	c=1 d=6.49824e-18 t=50750
da gai 	大概	c=7 d=7.24644e-06 t=50750
da ge 	打個	c=17 d=9.75925e-07 t=50750
da gong 	大公	c=1 d=1.01125e-14 t=50750
da gong 	打工	c=4 d=1.12642e-14 t=50750
da gong ren 	打工人	c=4 d=1.10649e-14 t=50750
da gong zai 	打工仔	c=2 d=3.10821e-69 t=50750
da hao 	大好	c=1 d=0.241714 t=50750
da hao 	打好	c=1 d=0.242926 t=50750
da huo ji 	打火機	c=3 d=3.80929e-05 t=50750
da ji 	打擊	c=1 d=2.19308e-33 t=50750
da jia 	大家	c=13 d=7.2982e-06 t=50750
da jia 	打架	c=1 d=6.04534e-21 t=50750
da jia zu 	大家族	c=1 d=1.94007e-32 t=50750
da jian 	搭建	c=18 d=2.07737 t=50750
da jian hao 	搭建好	c=1 d=0.551563 t=50750
da jiang 	大獎	c=1 d=2.51956e-48 t=50750
da jie 	大姐	c=2 d=3.64579e-42 t=50750
da ka 	打卡	c=1 d=0.0784731 t=50750
da kai 	打開	c=36 d=0.00132016 t=50750
da kuai 	大塊	c=1 d=6.75769e-08 t=50750
da lao 	大佬	c=8 d=7.44785e-05 t=50750
da liang 	大量	c=1 d=0.0244775 t=50750
da lu 	大陸	c=2 d=4.36428e-30 t=50750
da rao 	打擾	c=2 d=5.50943e-68 t=50750
da sao 	打掃	c=1 d=5.39853e-72 t=50750
da shi fu 	大師傅	c=1 d=0.00226541 t=50750
da shi tou 	大石頭	c=1 d=4.8237e-71 t=50750
da shu 	大叔	c=1 d=2.03635e-43 t=50750
da suan 	打算	c=6 d=0.0144798 t=50750
da tian shi 	大天使	c=1 d=1.86261e-82 t=50750
da wan shang 	大晚上	c=1 d=4.40853e-71 t=50750
da wei 	大衛	c=2 d=0.191105 t=50750
da wen ti 	大問題	c=1 d=2.0717e-69 t=50750
da wu tong 	大梧桐	c=2 d=5.98646e-71 t=50750
da xiang mu 	大項目	c=1 d=1.11955e-05 t=50750
da xiao 	大小	c=15 d=0.000724535 t=50750
da xiao 	大笑	c=1 d=7.109e-16 t=50750
da xie 	大寫	c=2 d=2.91018e-14 t=50750
da xue 	大學	c=2 d=0.186256 t=50750
da yin 	打印	c=13 d=0.0605068 t=50750
da yun 	大運	c=2 d=0.384812 t=50750
da zhong 	大衆	c=1 d=8.4876e-13 t=50750
dai 	代	c=2 d=8.0425e-72 t=50750
dai 	帶	c=24 d=2.78132e-05 t=50750
dai 	待	c=34 d=0.000134841 t=50750
dai ban 	代辦	c=1 d=0.079659 t=50750
dai ban 	待辦	c=1 d=0.0800583 t=50750
dai biao 	代表	c=3 d=6.99705e-35 t=50750
dai biao chu 	代表處	c=2 d=1.41913e-81 t=50750
dai can shu 	帶參數	c=1 d=1.97987e-65 t=50750
dai chu li 	待處理	c=1 d=1.89448e-17 t=50750
dai dao 	帶到	c=1 d=6.18302e-80 t=50750
dai de 	帶的	c=2 d=0.0220377 t=50750
dai fang 	貸方	c=1 d=8.36408e-17 t=50750
dai ge 	帶個	c=1 d=1.1086e-07 t=50750
dai guo lai 	帶過來	c=1 d=3.84211e-12 t=50750
dai guo qu 	帶過去	c=1 d=1.07686e-77 t=50750
dai hao 	代號	c=2 d=8.12216e-17 t=50750
dai hui 	待會	c=1 d=8.14898e-34 t=50750
dai hui lai 	帶回來	c=1 d=5.00622e-08 t=50750
dai jiao 	代繳	c=1 d=3.28753e-31 t=50750
dai jie jue 	待解決	c=1 d=2.60886e-46 t=50750
dai kou 	代扣	c=3 d=6.35923e-05 t=50750
dai kuan 	貸款	c=8 d=7.04628e-15 t=50750
dai le 	帶了	c=1 d=4.1641e-47 t=50750
dai li 	代理	c=31 d=2.04592 t=50750
dai ma 	代碼	c=203 d=0.716898 t=50750
dai ru 	帶入	c=1 d=2.91935e-16 t=50750
dai shang 	帶上	c=50 d=3.92499e-05 t=50750
dai ti 	代替	c=4 d=2.23056e-20 t=50750
dai wo men 	帶我們	c=1 d=2.67619e-81 t=50750
dai yi ge 	帶一個	c=1 d=2.59709e-81 t=50750
dai you 	帶有	c=2 d=1.50549e-19 t=50750
dai zai 	呆在	c=1 d=1.36121e-69 t=50750
dai zai 	帶在	c=1 d=2.46933e-17 t=50750
dai zhe 	呆着	c=1 d=1.07598e-38 t=50750
dai zhe 	帶着	c=0 d=6.57676e-72 t=50750
dai zhi fu 	待支付	c=2 d=1.80622e-06 t=50750
dan 	但	c=0 d=6.04328e-18 t=50750
dan 	單	c=19 d=0.0248475 t=50750
dan 	彈	c=1 d=2.14879e-87 t=50750
dan 	淡	c=2 d=7.79457e-29 t=50750
dan 	蛋	c=1 d=2.15956e-87 t=50750
dan ci 	單詞	c=6 d=0.00761471 t=50750
dan da du dou 	單打獨鬥	c=0 d=4.28626e-94 t=50750
dan dian 	单店	c=6 d=2.4192e-11 t=50750
dan dian 	單點	c=1 d=5.30657e-17 t=50750
dan du 	單獨	c=8 d=3.69208e-14 t=50750
dan gao 	蛋糕	c=1 d=6.72398e-08 t=50750
dan ge 	單個	c=3 d=1.65896e-14 t=50750
dan hao 	單號	c=2 d=1.00886e-07 t=50750
dan jian 	單間	c=4 d=1.75257e-05 t=50750
dan pai 	單排	c=2 d=1.62977e-11 t=50750
dan pin 	單品	c=1 d=4.23739e-17 t=50750
dan shi 	但是	c=114 d=1.11062 t=50750
dan wei 	單位	c=6 d=7.85399e-12 t=50750
dan xin 	擔心	c=1 d=4.81222e-43 t=50750
dan xiong die da 	丹芎跌打	c=1 d=0.000147011 t=50750
dan xuan 	單選	c=2 d=1.34729e-07 t=50750
dan ye mian 	但頁面	c=1 d=6.07357e-17 t=50750
dan yuan 	單元	c=4 d=0.00305245 t=50750
dang 	當	c=3 d=9.11379e-45 t=50750
dang an 	檔案	c=3 d=4.78835e-70 t=50750
dang chang 	當場	c=1 d=4.21885e-83 t=50750
dang ni 	當你	c=1 d=8.04844e-35 t=50750
dang qian 	當前	c=38 d=1.64295 t=50750
dang shang 	當上	c=1 d=1.03703e-16 t=50750
dang shi 	當時	c=4 d=1.30364e-23 t=50750
dang wan 	當晚	c=2 d=0.0412142 t=50750
dang zuo 	當作	c=2 d=1.71688e-06 t=50750
dao 	倒	c=1 d=5.17363e-42 t=50750
dao 	到	c=130 d=0.782971 t=50750
dao 	導	c=1 d=3.27403e-12 t=50750
dao 	盜	c=1 d=5.56975e-57 t=50750
dao 	道	c=13 d=1.26031e-16 t=50750
dao ban 	盜版	c=1 d=2.20408e-33 t=50750
dao chu 	導出	c=31 d=9.96298e-54 t=50750
dao di 	到底	c=1 d=2.13668e-50 t=50750
dao fa 	道法	c=1 d=0.00232276 t=50750
dao fu 	到付	c=2 d=2.08868e-34 t=50750
dao hang lan 	导航栏	c=3 d=6.61464e-38 t=50750
dao ji shi 	倒計時	c=3 d=1.58928e-11 t=50750
dao le 	到了	c=2 d=4.74138e-45 t=50750
dao qi 	到期	c=2 d=0.0183156 t=50750
dao ru 	導入	c=21 d=4.77276e-05 t=50750
dao ru ma 	導入嗎	c=1 d=7.16145e-73 t=50750
dao shi 	到時	c=12 d=1.99575e-12 t=50750
dao shi hou 	到時候	c=34 d=0.00810722 t=50750
dao xu 	倒序	c=1 d=2.42546e-12 t=50750
dao zhang 	到帳	c=2 d=8.6308e-08 t=50750
dao zhi 	導致	c=12 d=2.75121e-14 t=50750
dao zhi de 	導致的	c=2 d=0.00252883 t=50750
dao zhong 	稻種	c=1 d=3.94541e-30 t=50750
de 	得	c=56 d=0.524663 t=50750
de 	德	c=5 d=7.40606e-14 t=50750
de 	的	c=2158 d=11.6727 t=50750
de dao 	得到	c=1 d=6.2628e-25 t=50750
de fa dian suo 	的發電所	c=1 d=1.6055e-11 t=50750
de gong si bu ding shi 	的公司不定時	c=1 d=5.04847e-48 t=50750
de shi ai fa 	的是愛發	c=2 d=4.08886e-09 t=50750
de shi ai fa sheng 	的是愛發生	c=1 d=1.10928e-73 t=50750
de shi hou 	的時候	c=1 d=4.99722e-75 t=50750
de xian 	得閒	c=2 d=2.67233e-05 t=50750
deng 	燈	c=2 d=4.957e-70 t=50750
deng 	登	c=2 d=2.0571e-74 t=50750
deng 	等	c=32 d=0.0729763 t=50750
deng chu 	登出	c=2 d=7.95616e-17 t=50750
deng dao 	等到	c=1 d=1.04294e-24 t=50750
deng deng 	等等	c=2 d=1.28504e-68 t=50750
deng hou 	等候	c=1 d=1.38823e-65 t=50750
deng hou tong zhi 	等後通知	c=1 d=1.30087e-65 t=50750
deng ji 	登記	c=1 d=3.62329e-28 t=50750
deng ji 	等級	c=3 d=0.0263839 t=50750
deng lu 	登錄	c=289 d=1.38954 t=50750
deng ta 	等他	c=1 d=2.90281e-08 t=50750
deng ta men 	等他們	c=1 d=5.65315e-26 t=50750
deng wo 	等我	c=1 d=1.29078e-91 t=50750
deng xi 	灯戏	c=1 d=1.2991e-49 t=50750
deng xia 	燈下	c=2 d=0.00425643 t=50750
deng xia 	等下	c=8 d=5.30387e-11 t=50750
deng yi ge 	等一個	c=1 d=4.41304e-83 t=50750
deng zi 	凳子	c=1 d=3.09809e-68 t=50750
di 	低	c=1 d=1.11215e-74 t=50750
di 	地	c=4 d=9.73786e-12 t=50750
di 	睇	c=1 d=3.21949e-79 t=50750
di 	第	c=6 d=9.32711e-05 t=50750
di bu 	底部	c=5 d=2.57676e-18 t=50750
di bu lan 	底部欄	c=2 d=8.80939e-39 t=50750
di ceng 	底層	c=1 d=4.42098e-16 t=50750
di er ceng 	第二層	c=2 d=5.00882e-10 t=50750
di er ci 	第二次	c=2 d=1.89442e-46 t=50750
di er ge 	第二個	c=8 d=1.06678e-10 t=50750
di er xiang 	第二項	c=1 d=1.58569e-12 t=50750
di fang 	地方	c=11 d=0.019593 t=50750
di fang le 	地方了	c=1 d=2.88382e-19 t=50750
di fang sa dong feng 	地方洒东风	c=1 d=1.75969e-31 t=50750
di han zi 	底函子	c=2 d=3.70593e-58 t=50750
di ji 	地基	c=13 d=3.9544e-09 t=50750
di ji ge 	第幾個	c=1 d=2.28382e-10 t=50750
di pan 	底盤	c=1 d=1.74361e-70 t=50750
di qu 	地區	c=2 d=2.31794e-08 t=50750
di san 	第三	c=4 d=7.5227e-05 t=50750
di san fang 	第三方	c=22 d=1.00008 t=50750
di san ji 	第三季	c=1 d=0.183599 t=50750
di san zhen 	第三針	c=1 d=6.20808e-10 t=50750
di shi 	地市	c=1 d=4.7611e-35 t=50750
di shi 	的士	c=5 d=0.0546388 t=50750
di si 	第四	c=0 d=7.858e-19 t=50750
di si zhang 	第四張	c=1 d=7.89738e-18 t=50750
di si zhang hua 	第四張畫	c=1 d=1.24799e-18 t=50750
di tie 	地鐵	c=8 d=3.93127e-05 t=50750
di tie zhan 	地鐵站	c=3 d=0.0584368 t=50750
di tu 	地圖	c=26 d=0.971603 t=50750
di wu 	第五	c=1 d=6.42134e-25 t=50750
di yi 	第一	c=3 d=8.19846e-17 t=50750
di yi ci 	第一次	c=5 d=4.32211e-44 t=50750
di yi deng 	第一等	c=1 d=0.000127168 t=50750
di yi ge 	第一個	c=17 d=1.13411e-10 t=50750
di yi hang 	第一行	c=2 d=0.00807406 t=50750
di yi xiang 	第一項	c=2 d=3.77781e-12 t=50750
di yi zhang 	第一張	c=2 d=4.54308e-13 t=50750
di zeng 	遞增	c=1 d=1.74883e-17 t=50750
di zhi 	地址	c=239 d=2.13592 t=50750
di zhi lan 	地址欄	c=1 d=9.36081e-18 t=50750
di zhi ma 	地址码	c=1 d=0.0298969 t=50750
di zuo 	底座	c=1 d=1.72626e-70 t=50750
dian 	店	c=34 d=2.35967e-05 t=50750
dian 	電	c=1 d=5.94824e-07 t=50750
dian 	點	c=52 d=0.909134 t=50750
dian bao 	電報	c=2 d=7.67728e-09 t=50750
dian bu le 	點不了	c=1 d=2.29989e-63 t=50750
dian cai 	點菜	c=3 d=7.24604e-13 t=50750
dian can 	點餐	c=8 d=0.00132459 t=50750
dian chi 	電池	c=1 d=0.00711891 t=50750
dian dan 	點單	c=68 d=2.07078e-05 t=50750
dian dian 	點點	c=1 d=1.47467e-11 t=50750
dian dong 	電動	c=1 d=3.49213e-06 t=50750
dian dong che 	電動車	c=2 d=2.61108e-56 t=50750
dian fei 	電費	c=1 d=2.17695e-05 t=50750
dian guo 	點過	c=1 d=3.96371e-55 t=50750
dian hua 	電話	c=10 d=1.50183e-12 t=50750
dian hua fei 	電話費	c=1 d=1.39552e-09 t=50750
dian ji 	點擊	c=92 d=0.000205789 t=50750
dian ji hou 	點擊後	c=1 d=5.59196e-45 t=50750
dian jia 	店家	c=1 d=4.11609e-87 t=50750
dian jin qu 	點進去	c=3 d=1.69363e-22 t=50750
dian kai 	點開	c=3 d=2.9491e-47 t=50750
dian liang 	電量	c=1 d=0.00733572 t=50750
dian nao 	電腦	c=26 d=0.126896 t=50750
dian pu 	店鋪	c=83 d=5.984e-12 t=50750
dian qi 	電器	c=2 d=2.96233e-68 t=50750
dian shang 	電商	c=9 d=7.56062e-14 t=50750
dian shi 	電視	c=3 d=3.98994e-15 t=50750
dian shi gui 	電視櫃	c=1 d=1.86984e-10 t=50750
dian shi ji 	電視機	c=1 d=1.85123e-10 t=50750
dian xin 	電信	c=3 d=1.02142e-14 t=50750
dian ying 	電影	c=17 d=0.290158 t=50750
dian yuan 	電源	c=1 d=4.64419e-66 t=50750
dian zhang 	店長	c=1 d=8.0819e-25 t=50750
dian zi 	電子	c=6 d=0.360595 t=50750
dian zi ban 	電子版	c=1 d=9.15303e-48 t=50750
diao 	吊	c=1 d=4.94597e-42 t=50750
diao 	掉	c=10 d=4.4695e-11 t=50750
diao 	調	c=9 d=0.0340475 t=50750
diao shi 	調式	c=1 d=0.235746 t=50750
diao yong 	調用	c=23 d=9.14792e-08 t=50750
diao yu 	釣魚	c=1 d=2.70308e-81 t=50750
die jia 	疊加	c=2 d=1.64282e-90 t=50750
die qi lai 	疊起來	c=1 d=2.79184e-20 t=50750
ding 	定	c=2 d=9.10273e-42 t=50750
ding 	頂	c=4 d=1.62526e-70 t=50750
ding bu 	頂部	c=2 d=4.72673e-38 t=50750
ding dan 	訂單	c=120 d=0.000610274 t=50750
ding ding ding ding 	頂頂頂頂	c=1 d=1.39168e-06 t=50750
ding ji 	頂級	c=2 d=1.11312e-16 t=50750
ding qi 	定期	c=1 d=3.24984e-13 t=50750
ding shi 	定時	c=6 d=0.011489 t=50750
ding wei 	定位	c=2 d=6.06737e-05 t=50750
ding wei 	定爲	c=2 d=2.60762e-11 t=50750
ding yue 	訂閱	c=1 d=1.5284e-79 t=50750
diu 	丟	c=1 d=1.67854e-05 t=50750
diu shi 	丟失	c=7 d=1.74662e-30 t=50750
dong 	動	c=2 d=5.52032e-11 t=50750
dong 	東	c=2 d=0.0581343 t=50750
dong che 	動車	c=3 d=3.26174e-05 t=50750
dong gong 	動工	c=1 d=1.87979e-43 t=50750
dong guan 	東莞	c=1 d=6.17501e-06 t=50750
dong hua 	動畫	c=4 d=1.12535e-07 t=50750
dong man 	動漫	c=1 d=6.33456e-12 t=50750
dong shou 	動手	c=1 d=1.5851e-37 t=50750
dong tai 	動態	c=4 d=2.22168e-09 t=50750
dong tian 	冬天	c=1 d=1.35704e-33 t=50750
dong xi 	東西	c=13 d=0.682041 t=50750
dong zuo 	動作	c=3 d=4.58469e-32 t=50750
dou 	都	c=44 d=0.645124 t=50750
dou 	陡	c=1 d=4.68114e-71 t=50750
dou ban 	豆瓣	c=8 d=1.71042 t=50750
dou bu neng 	都不能	c=1 d=2.64064e-12 t=50750
dou bu shi 	都不是	c=1 d=8.64672e-55 t=50750
dou bu xiang 	都不想	c=1 d=2.02937e-32 t=50750
dou bu yi yang 	都不一樣	c=1 d=7.11096e-78 t=50750
dou bu yong 	都不用	c=1 d=2.86194e-47 t=50750
dou che 	斗車	c=1 d=1.89868e-43 t=50750
dou de mai 	都的買	c=1 d=1.93994e-90 t=50750
dou dui bu shang 	都對不上	c=1 d=2.70916e-78 t=50750
dou fen bie 	都分別	c=1 d=1.06412e-84 t=50750
dou gai 	斗概	c=1 d=2.34563e-30 t=50750
dou gai cheng 	都改成	c=2 d=4.18653e-22 t=50750
dou hai hao 	都還好	c=1 d=2.53254e-79 t=50750
dou he 	都和	c=1 d=1.46025e-13 t=50750
dou hui 	都會	c=3 d=3.58175e-10 t=50750
dou ke yi 	都可以	c=5 d=2.55214e-19 t=50750
dou ke yi a 	都可以啊	c=1 d=4.06392e-84 t=50750
dou mei 	都沒	c=3 d=3.37546e-18 t=50750
dou mei you 	都沒有	c=12 d=0.0216013 t=50750
dou neng 	都能	c=3 d=2.42736e-13 t=50750
dou pao 	都跑	c=2 d=5.04315e-60 t=50750
dou shang 	都上	c=1 d=2.68237e-20 t=50750
dou shi 	都是	c=71 d=0.196302 t=50750
dou shuo 	都說	c=1 d=1.55376e-08 t=50750
dou ti huan 	都替換	c=1 d=5.45221e-12 t=50750
dou ti jiao 	都提交	c=1 d=5.51357e-26 t=50750
dou ting 	都停	c=1 d=0.0225956 t=50750
dou xing 	都行	c=3 d=0.144424 t=50750
dou xuan 	都選	c=1 d=2.14637e-15 t=50750
dou yao 	都要	c=9 d=0.198545 t=50750
dou yi wei 	都以爲	c=1 d=0.0197421 t=50750
dou yin 	抖音	c=2 d=2.11715e-80 t=50750
dou yong 	都用	c=1 d=1.52892e-83 t=50750
dou yong 	鬥勇	c=1 d=0.00673795 t=50750
dou you 	都有	c=7 d=3.55831e-21 t=50750
dou zai 	都在	c=4 d=1.22912e-37 t=50750
dou zhi 	鬥志	c=1 d=0.00670434 t=50750
du 	度	c=2 d=2.13051e-16 t=50750
du 	杜	c=2 d=2.54559e-73 t=50750
du li 	獨立	c=1 d=3.5679e-82 t=50750
du wan 	讀完	c=1 d=1.46697e-67 t=50750
duan 	斷	c=3 d=6.85752e-09 t=50750
duan 	段	c=2 d=1.02014e-10 t=50750
duan 	短	c=2 d=4.22501e-12 t=50750
duan 	端	c=50 d=0.0980406 t=50750
duan dai ma 	段代碼	c=1 d=3.43301e-11 t=50750
duan dian 	斷點	c=3 d=1.76814e-27 t=50750
duan kou 	端口	c=9 d=0.215601 t=50750
duan qi 	短期	c=1 d=1.94211e-15 t=50750
duan xin 	短信	c=12 d=0.000898405 t=50750
duan yan 	斷言	c=7 d=0.322452 t=50750
dui 	對	c=111 d=1.03514 t=50750
dui a 	對啊	c=31 d=0.697676 t=50750
dui ba 	對吧	c=6 d=4.18368e-14 t=50750
dui bi 	對比	c=3 d=0.000133021 t=50750
dui bu shang 	對不上	c=4 d=6.99614e-33 t=50750
dui de 	對的	c=7 d=3.12241e-13 t=50750
dui hua 	對話	c=1 d=1.30761e-67 t=50750
dui huan 	兌換	c=6 d=7.80255e-15 t=50750
dui jie 	對接	c=24 d=0.560995 t=50750
dui jie hao 	對接好	c=1 d=0.000224867 t=50750
dui jie ma 	對接嗎	c=1 d=6.36807e-74 t=50750
dui jie wan 	對接完	c=1 d=4.39416e-62 t=50750
dui ma 	對嗎	c=32 d=0.601919 t=50750
dui shang 	對上	c=1 d=1.90554e-56 t=50750
dui xiang 	對象	c=4 d=0.0008281 t=50750
dui ye 	對也	c=1 d=2.99896e-09 t=50750
dui ying 	對應	c=8 d=0.000587285 t=50750
dui yu 	對於	c=1 d=7.1651e-79 t=50750
dun 	噸	c=5 d=1.48456e-41 t=50750
duo 	多	c=25 d=0.436049 t=50750
duo a 	多啊	c=1 d=2.09195e-07 t=50750
duo dian 	多店	c=12 d=4.87363e-50 t=50750
